Esn,Localized Device Description,Device Description,Ip,Country,Region Code Display Name,Near Location,Ts
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:8d14:32d1:3be3:923d,CA,Ontario,TORONTO,2024-11-17 01:16:38
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,99.225.96.19,CA,Ontario,TORONTO,2024-10-25 19:26:06
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,138.51.69.104,CA,Ontario,TORONTO,2024-10-24 19:05:19
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:bc81:d664:3dee:a425,CA,Ontario,TORONTO,2024-06-16 00:55:47
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:c6e6:8eb1:a8eb:439b,CA,Ontario,TORONTO,2024-11-16 17:29:01
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:dc5a:1413:80e1:c0e0,CA,Ontario,TORONTO,2024-11-11 02:48:47
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:29ec:bfff:6bbc:52a3,CA,Ontario,TORONTO,2024-10-26 18:50:14
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:85de:247d:5d0:73e6,CA,Ontario,TORONTO,2024-12-05 13:51:26
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:58e9:2957:b35e:9572,CA,Ontario,TORONTO,2024-08-17 05:27:00
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:2b67:763b:9ba8:4130,CA,Ontario,TORONTO,2024-07-24 04:05:12
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:d1af:a1e:fa38:e3c3,CA,Ontario,TORONTO,2024-11-13 06:22:34
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:74f6:c5c7:e11f:fbcf,CA,Ontario,TORONTO,2024-06-17 23:01:20
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:3ab5:cd17:270:b84e,CA,Ontario,TORONTO,2024-07-11 03:16:21
NFANDROID1-PRV-P-SAMSUSM-S901W-23945-36809CF24504F93A0BF51D34F631525A5150DD01F8367BBDB24F0495023AAD09,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,samsung_SM-S901W_chid_ccdd33a0-3926-11e9-8c73-9b498cd1a550,2607:fea8:11dc:f9e0:18c7:9b6c:db29:4bed,CA,Ontario,TORONTO,2024-07-11 05:02:00
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:21cf:65c7:bb35:8595,CA,Ontario,TORONTO,2025-01-02 05:39:17
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:dd5d:37b9:f4d2:2466,CA,Ontario,TORONTO,2025-01-08 16:55:50
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:649c:730f:b617:f39b,CA,Ontario,TORONTO,2025-02-26 23:26:09
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:a0bd:91fc:98b0:ff9a,CA,Ontario,TORONTO,2025-01-19 01:55:24
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:69a5:a895:d235:5915,CA,Ontario,TORONTO,2025-01-07 17:46:53
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:f8a6:76d5:f049:a88f,CA,Ontario,TORONTO,2025-01-10 23:15:21
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:dcd3:9ced:5140:dd0e,CA,Ontario,TORONTO,2024-11-19 03:24:11
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:e09f:6976:27b0:58fc,CA,Ontario,TORONTO,2025-01-09 05:57:55
NFCDCH-02-KFWZ1Y86XCXL9GC8J4VMR8F3D3AH8U,chrome-cadmium,chrome-cadmium,2607:fea8:11dc:f9e0:532:bb42:33e3:cbb0,CA,Ontario,TORONTO,2025-01-19 21:17:32
NFCDFF-02-KV0WM6V064EFPTTJUKDQQYM88520XJ,firefox-cadmium,firefox-cadmium,2607:fea8:11dc:f9e0:2578:82cf:6967:d433,CA,Ontario,TORONTO,2024-07-31 00:03:24
