Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Ana,Main Character Intro Clip: The King's Affection: Season 1,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:02:33,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2246,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2820,""mediaOffsetMs"":662},{""eventType"":""stopped"",""sessionOffsetMs"":4357,""mediaOffsetMs"":662}]"
Ana,Eternal Love: Season 1_hook_primary_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:02:21,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2794,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11747,""mediaOffsetMs"":9036},{""eventType"":""stopped"",""sessionOffsetMs"":13272,""mediaOffsetMs"":9036}]"
Ana,The Untamed: Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:02:07,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2532,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13875,""mediaOffsetMs"":11440},{""eventType"":""stopped"",""sessionOffsetMs"":15422,""mediaOffsetMs"":11440}]"
Ana,Mr. Queen: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:01:55,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2839,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12745,""mediaOffsetMs"":9985},{""eventType"":""stopped"",""sessionOffsetMs"":14305,""mediaOffsetMs"":9985}]"
Ana,Judge Dee's Mystery: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:01:50,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2351,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4936,""mediaOffsetMs"":2836},{""eventType"":""stopped"",""sessionOffsetMs"":6494,""mediaOffsetMs"":2836}]"
Ana,The Royal Princess: Season 1_hook_04_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:01:47,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2402,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2917,""mediaOffsetMs"":648},{""eventType"":""stopped"",""sessionOffsetMs"":4441,""mediaOffsetMs"":648}]"
Ana,The First Frost: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:01:44,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2801,""mediaOffsetMs"":0}]"
Ana,The Princess Weiyoung: Season 1_hook_03_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:01:40,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2935,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4356,""mediaOffsetMs"":1637},{""eventType"":""stopped"",""sessionOffsetMs"":5908,""mediaOffsetMs"":1637}]"
Ana,King’s War: Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-17 02:01:23,CA,"[{""eventType"":""start"",""sessionOffsetMs"":3111954,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3113797,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3124426,""mediaOffsetMs"":10864},{""eventType"":""stopped"",""sessionOffsetMs"":3125935,""mediaOffsetMs"":10864}]"
Ana,"Yanxi Palace: Princess Adventures: Season 1: ""Episode 6""",Comcast X1 ARM 4K MVPD STB,2025-03-15 20:42:11,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1781,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1581140,""mediaOffsetMs"":1579494},{""eventType"":""playing"",""sessionOffsetMs"":1581166,""mediaOffsetMs"":1579520},{""eventType"":""playing"",""sessionOffsetMs"":1581166,""mediaOffsetMs"":1579520},{""eventType"":""paused"",""sessionOffsetMs"":2117079,""mediaOffsetMs"":2098440},{""eventType"":""stopped"",""sessionOffsetMs"":2119184,""mediaOffsetMs"":2098434}]"
Ana,Yanxi Palace: Princess Adventure: Season 1 (Trailer),Comcast X1 ARM 4K MVPD STB,2025-03-15 20:42:02,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2920,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9550,""mediaOffsetMs"":6742},{""eventType"":""stopped"",""sessionOffsetMs"":11031,""mediaOffsetMs"":6739}]"
Ana,"Poong, the Joseon Psychiatrist: Season 1_hook_01_16x9",Comcast X1 ARM 4K MVPD STB,2025-03-15 20:41:58,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":16114411,""mediaOffsetMs"":0}]"
Ana,"Yanxi Palace: Princess Adventures: Season 1: ""Episode 5""",Comcast X1 ARM 4K MVPD STB,2025-03-15 04:03:23,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":125800},{""eventType"":""playing"",""sessionOffsetMs"":4314,""mediaOffsetMs"":125800},{""eventType"":""paused"",""sessionOffsetMs"":8631,""mediaOffsetMs"":130224},{""eventType"":""playing"",""sessionOffsetMs"":13117,""mediaOffsetMs"":130224},{""eventType"":""paused"",""sessionOffsetMs"":2334531,""mediaOffsetMs"":2451614},{""eventType"":""stopped"",""sessionOffsetMs"":2336548,""mediaOffsetMs"":2451608}]"
Ana,"Yanxi Palace: Princess Adventures: Season 1: ""Episode 4""",Comcast X1 ARM 4K MVPD STB,2025-03-15 03:22:04,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":125800},{""eventType"":""playing"",""sessionOffsetMs"":4306,""mediaOffsetMs"":125800},{""eventType"":""playing"",""sessionOffsetMs"":1484874,""mediaOffsetMs"":1606534},{""eventType"":""playing"",""sessionOffsetMs"":1484885,""mediaOffsetMs"":1606545},{""eventType"":""playing"",""sessionOffsetMs"":1484900,""mediaOffsetMs"":1606560},{""eventType"":""playing"",""sessionOffsetMs"":1484900,""mediaOffsetMs"":1606560},{""eventType"":""playing"",""sessionOffsetMs"":1936719,""mediaOffsetMs"":2058385},{""eventType"":""playing"",""sessionOffsetMs"":1936734,""mediaOffsetMs"":2058400},{""eventType"":""playing"",""sessionOffsetMs"":1936741,""mediaOffsetMs"":2058374},{""eventType"":""playing"",""sessionOffsetMs"":1936767,""mediaOffsetMs"":2058400},{""eventType"":""paused"",""sessionOffsetMs"":2480218,""mediaOffsetMs"":2552752},{""eventType"":""stopped"",""sessionOffsetMs"":2481868,""mediaOffsetMs"":2552747}]"
Ana,"Yanxi Palace: Princess Adventures: Season 1: ""Episode 3""",Comcast X1 ARM 4K MVPD STB,2025-03-15 02:40:42,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":125880},{""eventType"":""playing"",""sessionOffsetMs"":4036,""mediaOffsetMs"":125880},{""eventType"":""playing"",""sessionOffsetMs"":932560,""mediaOffsetMs"":1054523},{""eventType"":""playing"",""sessionOffsetMs"":932571,""mediaOffsetMs"":1054534},{""eventType"":""playing"",""sessionOffsetMs"":932597,""mediaOffsetMs"":1054560},{""eventType"":""playing"",""sessionOffsetMs"":932597,""mediaOffsetMs"":1054560},{""eventType"":""playing"",""sessionOffsetMs"":2066032,""mediaOffsetMs"":2188014},{""eventType"":""playing"",""sessionOffsetMs"":2066058,""mediaOffsetMs"":2188040},{""eventType"":""playing"",""sessionOffsetMs"":2066086,""mediaOffsetMs"":2188006},{""eventType"":""playing"",""sessionOffsetMs"":2066120,""mediaOffsetMs"":2188040},{""eventType"":""paused"",""sessionOffsetMs"":2481201,""mediaOffsetMs"":2539066},{""eventType"":""stopped"",""sessionOffsetMs"":2482854,""mediaOffsetMs"":2539062}]"
Ana,"Yanxi Palace: Princess Adventures: Season 1: ""Episode 2""",Comcast X1 ARM 4K MVPD STB,2025-03-15 01:54:25,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3248,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7548,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":343465,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":464756,""mediaOffsetMs"":125798},{""eventType"":""playing"",""sessionOffsetMs"":464798,""mediaOffsetMs"":125840},{""eventType"":""playing"",""sessionOffsetMs"":1868211,""mediaOffsetMs"":1529214},{""eventType"":""playing"",""sessionOffsetMs"":1868230,""mediaOffsetMs"":1529233},{""eventType"":""playing"",""sessionOffsetMs"":1868237,""mediaOffsetMs"":1529240},{""eventType"":""playing"",""sessionOffsetMs"":1868237,""mediaOffsetMs"":1529240},{""eventType"":""playing"",""sessionOffsetMs"":2411565,""mediaOffsetMs"":2072574},{""eventType"":""playing"",""sessionOffsetMs"":2411584,""mediaOffsetMs"":2072593},{""eventType"":""playing"",""sessionOffsetMs"":2411591,""mediaOffsetMs"":2072600},{""eventType"":""playing"",""sessionOffsetMs"":2411591,""mediaOffsetMs"":2072600},{""eventType"":""playing"",""sessionOffsetMs"":2411591,""mediaOffsetMs"":2072600},{""eventType"":""paused"",""sessionOffsetMs"":2776157,""mediaOffsetMs"":2467951},{""eventType"":""stopped"",""sessionOffsetMs"":2777701,""mediaOffsetMs"":2467946}]"
Ana,"Yanxi Palace: Princess Adventures: Season 1: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-15 01:39:35,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1681840},{""eventType"":""playing"",""sessionOffsetMs"":4778,""mediaOffsetMs"":1681840},{""eventType"":""paused"",""sessionOffsetMs"":891495,""mediaOffsetMs"":2568807},{""eventType"":""stopped"",""sessionOffsetMs"":892993,""mediaOffsetMs"":2568801}]"
Ana,Yanxi Palace: Princess Adventure: Season 1 (Trailer),Comcast X1 ARM 4K MVPD STB,2025-03-15 01:39:23,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2631,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11815,""mediaOffsetMs"":9270},{""eventType"":""stopped"",""sessionOffsetMs"":13431,""mediaOffsetMs"":9262}]"
Ana,The First Frost: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-15 01:39:20,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2807,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3647,""mediaOffsetMs"":1055},{""eventType"":""stopped"",""sessionOffsetMs"":5175,""mediaOffsetMs"":1055}]"
Ana,Season 1 Trailer: Everybody’s Live with John Mulaney,Comcast X1 ARM 4K MVPD STB,2025-03-15 01:39:16,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":28350147,""mediaOffsetMs"":0}]"
Ana,"Yanxi Palace: Princess Adventures: Season 1: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-10 00:59:54,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1745,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1200143,""mediaOffsetMs"":1198523},{""eventType"":""playing"",""sessionOffsetMs"":1200154,""mediaOffsetMs"":1198534},{""eventType"":""playing"",""sessionOffsetMs"":1200180,""mediaOffsetMs"":1198560},{""eventType"":""playing"",""sessionOffsetMs"":1200180,""mediaOffsetMs"":1198560},{""eventType"":""paused"",""sessionOffsetMs"":1703842,""mediaOffsetMs"":1685195},{""eventType"":""stopped"",""sessionOffsetMs"":5305074,""mediaOffsetMs"":1685195}]"
Ana,Yanxi Palace: Princess Adventure: Season 1 (Trailer),Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:17,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3514,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":80842,""mediaOffsetMs"":77000}]"
Ana,Two Fathers: Season 1_hook_03_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:15,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2184,""mediaOffsetMs"":0}]"
Ana,Falling Into Your Smile: Season 1_hook_04_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:15,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1383,""mediaOffsetMs"":0}]"
Ana,When I Fly Towards You: Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:15,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1100,""mediaOffsetMs"":0}]"
Ana,Office Girls: Season 1_hook_03_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:13,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1493,""mediaOffsetMs"":0}]"
Ana,Put Your Head on My Shoulder: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:09,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1246,""mediaOffsetMs"":0}]"
Ana,The King's Avatar: Season 1_hook_04_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:05,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1390,""mediaOffsetMs"":0}]"
Ana,King’s War: Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:57:01,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3334,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4501,""mediaOffsetMs"":1260},{""eventType"":""stopped"",""sessionOffsetMs"":6042,""mediaOffsetMs"":1260}]"
Ana,Who Rules the World: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:57,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2455,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4147,""mediaOffsetMs"":1935},{""eventType"":""stopped"",""sessionOffsetMs"":5707,""mediaOffsetMs"":1935}]"
Ana,You're My Destiny: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:55,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1974,""mediaOffsetMs"":0}]"
Ana,Boss & Me: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:54,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1471,""mediaOffsetMs"":0}]"
Ana,Hidden Love: Season 1_hook_primary_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:48,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2213,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4874,""mediaOffsetMs"":2890},{""eventType"":""stopped"",""sessionOffsetMs"":6432,""mediaOffsetMs"":2890}]"
Ana,Season 1 Trailer: The Rational Life,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:45,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2625,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3142,""mediaOffsetMs"":736},{""eventType"":""stopped"",""sessionOffsetMs"":4634,""mediaOffsetMs"":736}]"
Ana,Season 1 Trailer: Bridgerton,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:43,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1117,""mediaOffsetMs"":0}]"
Ana,Judge Dee's Mystery: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:43,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1861,""mediaOffsetMs"":0}]"
Ana,Main Character Intro Clip: The King's Affection: Season 1,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:35,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2168,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7511,""mediaOffsetMs"":5431},{""eventType"":""stopped"",""sessionOffsetMs"":9104,""mediaOffsetMs"":5431}]"
Ana,Season 1 Trailer 2: The King: Eternal Monarch,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:33,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2200,""mediaOffsetMs"":0}]"
Ana,The Princess Weiyoung: Season 1_hook_03_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:27,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2845,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5831,""mediaOffsetMs"":3084},{""eventType"":""stopped"",""sessionOffsetMs"":7285,""mediaOffsetMs"":3084}]"
Ana,Season 1 Trailer 2: The King: Eternal Monarch,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:24,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2770,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3133,""mediaOffsetMs"":405},{""eventType"":""stopped"",""sessionOffsetMs"":4600,""mediaOffsetMs"":405}]"
Ana,The Princess Weiyoung: Season 1_hook_03_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:16,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3288,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7692,""mediaOffsetMs"":4505},{""eventType"":""stopped"",""sessionOffsetMs"":9219,""mediaOffsetMs"":4505}]"
Ana,Mr. Queen: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:56:13,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3036,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3628,""mediaOffsetMs"":811},{""eventType"":""stopped"",""sessionOffsetMs"":5130,""mediaOffsetMs"":811}]"
Ana,Limited Series Trailer: The Leopard,Comcast X1 ARM 4K MVPD STB,2025-03-10 00:55:59,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3087,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14359,""mediaOffsetMs"":11396},{""eventType"":""stopped"",""sessionOffsetMs"":15895,""mediaOffsetMs"":11396}]"
Ana,"The Leopard: Limited Series: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-10 00:53:41,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1406,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":35862,""mediaOffsetMs"":34502},{""eventType"":""stopped"",""sessionOffsetMs"":37800,""mediaOffsetMs"":34498}]"
Ana,"The Leopard: Limited Series: ""Episode 2""",Comcast X1 ARM 4K MVPD STB,2025-03-09 21:11:35,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1411,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":841144,""mediaOffsetMs"":844836},{""eventType"":""stopped"",""sessionOffsetMs"":843424,""mediaOffsetMs"":844830}]"
Ana,"The Leopard: Limited Series: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-09 20:16:12,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1400,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3322714,""mediaOffsetMs"":3321404},{""eventType"":""stopped"",""sessionOffsetMs"":3324588,""mediaOffsetMs"":3321399}]"
Ana,Vincenzo: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-09 20:15:19,CA,"[{""eventType"":""start"",""sessionOffsetMs"":7701380,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7703196,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7707127,""mediaOffsetMs"":4015},{""eventType"":""stopped"",""sessionOffsetMs"":7712145,""mediaOffsetMs"":4015}]"
Ana,"Perfect Match: Season 1: ""Episode 36""",Comcast X1 ARM 4K MVPD STB,2025-03-09 06:08:16,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1533,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":2961542,""mediaOffsetMs"":2965157},{""eventType"":""stopped"",""sessionOffsetMs"":2963370,""mediaOffsetMs"":2965153}]"
Ana,"Perfect Match: Season 1: ""Episode 35""",Comcast X1 ARM 4K MVPD STB,2025-03-09 05:19:17,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1501,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1640118,""mediaOffsetMs"":1643774},{""eventType"":""playing"",""sessionOffsetMs"":1640137,""mediaOffsetMs"":1643793},{""eventType"":""playing"",""sessionOffsetMs"":1640144,""mediaOffsetMs"":1643800},{""eventType"":""playing"",""sessionOffsetMs"":1640144,""mediaOffsetMs"":1643800},{""eventType"":""paused"",""sessionOffsetMs"":2939225,""mediaOffsetMs"":2925827},{""eventType"":""stopped"",""sessionOffsetMs"":2941114,""mediaOffsetMs"":2925821}]"
Ana,"Perfect Match: Season 1: ""Episode 34""",Comcast X1 ARM 4K MVPD STB,2025-03-09 04:39:50,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":716640},{""eventType"":""playing"",""sessionOffsetMs"":3322,""mediaOffsetMs"":716640},{""eventType"":""paused"",""sessionOffsetMs"":1367761,""mediaOffsetMs"":2081177},{""eventType"":""playing"",""sessionOffsetMs"":1590260,""mediaOffsetMs"":2081177},{""eventType"":""paused"",""sessionOffsetMs"":2365727,""mediaOffsetMs"":2856630},{""eventType"":""stopped"",""sessionOffsetMs"":2367531,""mediaOffsetMs"":2856625}]"
Ana,"Perfect Match: Season 1: ""Episode 34""",Comcast X1 ARM 4K MVPD STB,2025-03-09 03:20:01,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1466,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":717105,""mediaOffsetMs"":720741},{""eventType"":""stopped"",""sessionOffsetMs"":4318203,""mediaOffsetMs"":720741}]"
Ana,"Perfect Match: Season 1: ""Episode 33""",Comcast X1 ARM 4K MVPD STB,2025-03-09 02:48:34,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1138760},{""eventType"":""playing"",""sessionOffsetMs"":3409,""mediaOffsetMs"":1138760},{""eventType"":""playing"",""sessionOffsetMs"":1218769,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1218770,""mediaOffsetMs"":-26},{""eventType"":""playing"",""sessionOffsetMs"":1276967,""mediaOffsetMs"":2412518},{""eventType"":""playing"",""sessionOffsetMs"":1276971,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1885859,""mediaOffsetMs"":2989313},{""eventType"":""stopped"",""sessionOffsetMs"":1887672,""mediaOffsetMs"":2989308}]"
Ana,"Perfect Match: Season 1: ""Episode 33""",Comcast X1 ARM 4K MVPD STB,2025-03-08 22:27:54,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1414,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6184,""mediaOffsetMs"":4966},{""eventType"":""playing"",""sessionOffsetMs"":6218,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":1153917,""mediaOffsetMs"":1141588},{""eventType"":""stopped"",""sessionOffsetMs"":4756179,""mediaOffsetMs"":1141588}]"
